 Subcycle   Step   binding_Energy   VDW_Energy   ELE+EGB_Energy  Scaled_Peptide_
 Energy
   21   14  -50.9625  -78.6278   27.6652    0.0000
   21   15  -50.9625  -78.6278   27.6652    0.0000
   21   16  -51.0121  -78.8014   27.7894    0.0000
   21   17  -51.0121  -78.8014   27.7894    0.0000
   21   18  -51.0121  -78.8014   27.7894    0.0000
   21   19  -51.0121  -78.8014   27.7894    0.0000
   21   20  -51.0121  -78.8014   27.7894    0.0000
   21   21  -51.0121  -78.8014   27.7894    0.0000
   21   22  -51.0121  -78.8014   27.7894    0.0000
   21   23  -51.0089  -78.7861   27.7772    0.0000
   21   24  -49.1660  -74.5305   25.3645    0.0000
   21   25  -49.0291  -74.3953   25.3662    0.0000
   21   26  -47.4829  -73.9309   26.4480    0.0000
   21   27  -48.7658  -75.7502   26.9843    0.0000
   21   28  -48.7658  -75.7502   26.9843    0.0000
   21   29  -48.5599  -77.6633   29.1035    0.0000
   21   30  -48.5599  -77.6633   29.1035    0.0000
   21   31  -49.2764  -76.2260   26.9497    0.0000
   21   32  -49.1900  -76.2978   27.1078    0.0000
   21   33  -49.1900  -76.2978   27.1078    0.0000
   21   34  -49.4585  -76.3875   26.9290    0.0000
   21   35  -49.4585  -76.3875   26.9290    0.0000
   21   36  -49.2781  -76.2263   26.9482    0.0000
   21   37  -49.2781  -76.2263   26.9482    0.0000
   21   38  -49.2575  -76.3612   27.1037    0.0000
   21   39  -49.2575  -76.3612   27.1037    0.0000
   21   40  -49.2575  -76.3612   27.1037    0.0000
   21   41  -49.2575  -76.3612   27.1037    0.0000
   21   42  -49.2575  -76.3612   27.1037    0.0000
   21   43  -49.3441  -76.2896   26.9455    0.0000
   21   44  -49.3441  -76.2896   26.9455    0.0000
   21   45  -49.3441  -76.2896   26.9455    0.0000
   21   46  -48.6780  -76.1720   27.4940    0.0000
   21   47  -48.6780  -76.1720   27.4940    0.0000
   21   48  -48.7138  -76.2918   27.5779    0.0000
   21   49  -48.8250  -76.1920   27.3670    0.0000
   21   50  -49.1870  -76.4027   27.2158    0.0000
   21   51  -49.2429  -78.3446   29.1017    0.0000
   21   52  -49.2429  -78.3446   29.1017    0.0000
   21   53  -49.2624  -78.3576   29.0952    0.0000
   21   54  -49.4896  -78.3262   28.8366    0.0000
   21   55  -49.4458  -78.1685   28.7226    0.0000
   21   56  -49.4458  -78.1685   28.7226    0.0000
   21   57  -49.4458  -78.1685   28.7226    0.0000
   21   58  -49.2374  -78.2397   29.0024    0.0000
   21   59  -49.2374  -78.2397   29.0024    0.0000
   21   60  -49.4809  -78.1401   28.6591    0.0000
   21   61  -47.0585  -78.9327   31.8742    0.0000
   21   62  -46.6654  -78.6752   32.0098    0.0000
   21   63  -44.4616  -74.9545   30.4929    0.0000
   21   64  -44.6736  -73.3027   28.6291    0.0000
   21   65  -44.6736  -73.3027   28.6291    0.0000
   21   66  -44.6736  -73.3027   28.6291    0.0000
   21   67  -44.6736  -73.3027   28.6291    0.0000
   21   68  -44.6736  -73.3027   28.6291    0.0000
   21   69  -45.7255  -73.6348   27.9092    0.0000
   21   70  -45.7255  -73.6348   27.9092    0.0000
   21   71  -45.7255  -73.6348   27.9092    0.0000
   21   72  -45.7197  -73.6242   27.9045    0.0000
   21   73  -45.7197  -73.6242   27.9045    0.0000
   21   74  -45.7197  -73.6242   27.9045    0.0000
   21   75  -45.1217  -73.5989   28.4772    0.0000
   22    0  -51.1021  -78.8604   27.7583    0.0000
   22    1  -51.1021  -78.8604   27.7583    0.0000
   22    2  -50.9844  -78.8556   27.8713    0.0000
   22    3  -50.9895  -78.8576   27.8681    0.0000
   22    4  -50.9895  -78.8576   27.8681    0.0000
   22    5  -50.9689  -78.6469   27.6780    0.0000
   22    6  -50.9689  -78.6469   27.6780    0.0000
   22    7  -50.9689  -78.6469   27.6780    0.0000
   22    8  -50.9718  -78.8348   27.8630    0.0000
   22    9  -50.9718  -78.8348   27.8630    0.0000
   22   10  -50.8137  -78.6519   27.8382    0.0000
   22   11  -51.0011  -78.7978   27.7967    0.0000
   22   12  -50.9718  -78.8348   27.8630    0.0000
   22   13  -50.9718  -78.8348   27.8630    0.0000
   22   14  -50.9718  -78.8348   27.8630    0.0000
   22   15  -50.9718  -78.8348   27.8630    0.0000
   22   16  -51.0011  -78.7978   27.7967    0.0000
   22   17  -51.0425  -78.7322   27.6897    0.0000
   22   18  -50.8137  -78.6519   27.8382    0.0000
   22   19  -50.8286  -78.6716   27.8431    0.0000
   22   20  -50.8286  -78.6716   27.8431    0.0000
   22   21  -50.9852  -78.7281   27.7429    0.0000
   22   22  -50.9852  -78.7281   27.7429    0.0000
   22   23  -50.9852  -78.7281   27.7429    0.0000
   22   24  -50.9852  -78.7281   27.7429    0.0000
   22   25  -50.9852  -78.7281   27.7429    0.0000
   22   26  -51.0574  -78.7520   27.6946    0.0000
   22   27  -50.9852  -78.7281   27.7429    0.0000
   22   28  -50.9852  -78.7281   27.7429    0.0000
   22   29  -50.8491  -78.5591   27.7099    0.0000
   22   30  -50.8491  -78.5591   27.7099    0.0000
   22   31  -50.8491  -78.5591   27.7099    0.0000
   22   32  -50.8491  -78.5591   27.7099    0.0000
   22   33  -50.8491  -78.5591   27.7099    0.0000
   22   34  -50.8162  -78.5337   27.7175    0.0000
   22   35  -50.8162  -78.5337   27.7175    0.0000
   22   36  -50.8138  -78.5336   27.7198    0.0000
   22   37  -50.8138  -78.5336   27.7198    0.0000
   22   38  -50.9698  -78.8185   27.8487    0.0000
   22   39  -48.6378  -77.8822   29.2444    0.0000
   22   40  -48.6378  -77.8822   29.2444    0.0000
   22   41  -48.6341  -77.8842   29.2501    0.0000
   22   42  -48.8653  -78.1809   29.3156    0.0000
   22   43  -48.8653  -78.1809   29.3156    0.0000
   22   44  -47.5683  -75.5220   27.9537    0.0000
   22   45  -47.5683  -75.5220   27.9537    0.0000
   22   46  -47.4619  -75.6876   28.2257    0.0000
   22   47  -45.7874  -74.7467   28.9592    0.0000
   22   48  -44.4314  -73.9414   29.5100    0.0000
   22   49  -45.2436  -74.0966   28.8530    0.0000
   22   50  -45.2436  -74.0966   28.8530    0.0000
   22   51  -44.7783  -72.7589   27.9807    0.0000
   22   52  -44.7802  -72.7625   27.9822    0.0000
   22   53  -44.5337  -74.0463   29.5126    0.0000
   22   54  -44.5337  -74.0463   29.5126    0.0000
   22   55  -44.5337  -74.0463   29.5126    0.0000
   22   56  -44.5337  -74.0463   29.5126    0.0000
   22   57  -45.1357  -74.1040   28.9683    0.0000
   22   58  -45.3845  -74.0043   28.6199    0.0000
   22   59  -45.2386  -73.6727   28.4341    0.0000
   22   60  -45.3446  -73.5923   28.2477    0.0000
   22   61  -45.4063  -73.8395   28.4332    0.0000
   22   62  -45.0768  -74.3043   29.2275    0.0000
   22   63  -45.0768  -74.3043   29.2275    0.0000
   22   64  -45.0768  -74.3043   29.2275    0.0000
   22   65  -45.1662  -74.4751   29.3089    0.0000
   22   66  -46.1802  -74.4980   28.3178    0.0000
   22   67  -46.1802  -74.4980   28.3178    0.0000
   22   68  -47.0037  -74.8293   27.8256    0.0000
   22   69  -47.0601  -74.6064   27.5463    0.0000
   22   70  -47.0601  -74.6064   27.5463    0.0000
   22   71  -46.8341  -74.8622   28.0280    0.0000
   22   72  -46.8264  -74.8629   28.0365    0.0000
   22   73  -46.8264  -74.8629   28.0365    0.0000
   22   74  -46.8264  -74.8629   28.0365    0.0000
   22   75  -46.8264  -74.8629   28.0365    0.0000
   23    0  -51.1021  -78.8604   27.7583    0.0000
   23    1  -51.0550  -78.7531   27.6981    0.0000
   23    2  -51.0264  -78.7160   27.6896    0.0000
   23    3  -51.0264  -78.7160   27.6896    0.0000
   23    4  -51.0264  -78.7160   27.6896    0.0000
   23    5  -51.0248  -78.6960   27.6712    0.0000
   23    6  -50.9583  -78.6061   27.6478    0.0000
   23    7  -50.9583  -78.6061   27.6478    0.0000
   23    8  -50.9583  -78.6061   27.6478    0.0000
   23    9  -50.9583  -78.6061   27.6478    0.0000
   23   10  -50.9583  -78.6061   27.6478    0.0000
   23   11  -50.9583  -78.6061   27.6478    0.0000
   23   12  -50.9583  -78.6061   27.6478    0.0000
   23   13  -51.0026  -78.7784   27.7757    0.0000
   23   14  -51.0026  -78.7784   27.7757    0.0000
   23   15  -51.0025  -78.7785   27.7760    0.0000
   23   16  -51.0025  -78.7785   27.7760    0.0000
   23   17  -51.0025  -78.7785   27.7760    0.0000
   23   18  -51.0025  -78.7785   27.7760    0.0000
   23   19  -51.0025  -78.7785   27.7760    0.0000
   23   20  -51.0025  -78.7785   27.7760    0.0000
   23   21  -51.0025  -78.7785   27.7760    0.0000
   23   22  -51.0097  -78.7866   27.7770    0.0000
   23   23  -51.0097  -78.7866   27.7770    0.0000
   23   24  -51.0097  -78.7866   27.7770    0.0000
   23   25  -51.0097  -78.7866   27.7770    0.0000
   23   26  -51.0097  -78.7866   27.7770    0.0000
   23   27  -51.1009  -78.8285   27.7275    0.0000
   23   28  -50.8710  -78.5653   27.6942    0.0000
   23   29  -50.9814  -78.8248   27.8434    0.0000
   23   30  -50.9867  -78.8482   27.8614    0.0000
   23   31  -51.1185  -78.8596   27.7411    0.0000
   23   32  -51.0707  -78.7516   27.6809    0.0000
   23   33  -51.0639  -78.7455   27.6817    0.0000
   23   34  -51.0639  -78.7455   27.6817    0.0000
   23   35  -51.0639  -78.7455   27.6817    0.0000
   23   36  -50.8339  -78.6657   27.8318    0.0000
   23   37  -50.8339  -78.6657   27.8318    0.0000
   23   38  -51.0639  -78.7455   27.6817    0.0000
   23   39  -50.8339  -78.6657   27.8318    0.0000
   23   40  -50.8339  -78.6657   27.8318    0.0000
   23   41  -50.8339  -78.6657   27.8318    0.0000
   23   42  -50.9908  -78.7222   27.7314    0.0000
   23   43  -50.9908  -78.7222   27.7314    0.0000
   23   44  -50.9908  -78.7222   27.7314    0.0000
   23   45  -50.8339  -78.6657   27.8318    0.0000
   23   46  -50.8339  -78.6657   27.8318    0.0000
   23   47  -50.9911  -78.8487   27.8576    0.0000
   23   48  -51.0211  -78.8116   27.7906    0.0000
   23   49  -51.0211  -78.8116   27.7906    0.0000
   23   50  -51.0211  -78.8116   27.7906    0.0000
   23   51  -50.9895  -78.7873   27.7979    0.0000
   23   52  -51.0309  -78.7218   27.6909    0.0000
   23   53  -51.0309  -78.7218   27.6909    0.0000
   23   54  -51.0972  -78.8598   27.7626    0.0000
   23   55  -51.0972  -78.8598   27.7626    0.0000
   23   56  -51.0972  -78.8598   27.7626    0.0000
   23   57  -51.0972  -78.8598   27.7626    0.0000
   23   58  -51.0972  -78.8598   27.7626    0.0000
   23   59  -50.9786  -78.8670   27.8884    0.0000
   23   60  -50.9786  -78.7286   27.7500    0.0000
   23   61  -50.9695  -78.8517   27.8822    0.0000
   23   62  -50.9695  -78.8517   27.8822    0.0000
   23   63  -50.9695  -78.8517   27.8822    0.0000
   23   64  -50.9695  -78.8517   27.8822    0.0000
   23   65  -50.9519  -78.8289   27.8770    0.0000
   23   66  -50.9526  -78.6905   27.7379    0.0000
   23   67  -50.9526  -78.6905   27.7379    0.0000
   23   68  -50.9526  -78.6905   27.7379    0.0000
   23   69  -50.9526  -78.6905   27.7379    0.0000
   23   70  -50.8445  -78.5585   27.7140    0.0000
   23   71  -50.8336  -78.5443   27.7106    0.0000
   23   72  -50.8336  -78.5443   27.7106    0.0000
   23   73  -50.8336  -78.5443   27.7106    0.0000
   23   74  -50.8336  -78.5443   27.7106    0.0000
   23   75  -51.0807  -78.8220   27.7413    0.0000
   24    0  -51.1185  -78.8596   27.7411    0.0000
   24    1  -51.1185  -78.8596   27.7411    0.0000
   24    2  -51.1337  -78.8642   27.7305    0.0000
   24    3  -51.1337  -78.8642   27.7305    0.0000
   24    4  -51.1337  -78.8642   27.7305    0.0000
   24    5  -51.1337  -78.8642   27.7305    0.0000
   24    6  -51.0280  -78.8177   27.7898    0.0000
   24    7  -51.0280  -78.8177   27.7898    0.0000
   24    8  -50.9660  -78.7547   27.7887    0.0000
   24    9  -50.9660  -78.7547   27.7887    0.0000
   24   10  -50.9660  -78.7547   27.7887    0.0000
   24   11  -50.9660  -78.7547   27.7887    0.0000
   24   12  -50.9165  -78.5810   27.6645    0.0000
   24   13  -50.9165  -78.5810   27.6645    0.0000
   24   14  -50.7788  -78.6088   27.8300    0.0000
   24   15  -50.7788  -78.6088   27.8300    0.0000
   24   16  -50.9360  -78.7917   27.8557    0.0000
   24   17  -50.9360  -78.7917   27.8557    0.0000
   24   18  -50.9360  -78.7917   27.8557    0.0000
   24   19  -50.9458  -78.8169   27.8711    0.0000
   24   20  -50.9643  -78.8315   27.8672    0.0000
   24   21  -50.9643  -78.8315   27.8672    0.0000
   24   22  -50.9643  -78.8315   27.8672    0.0000
   24   23  -50.9643  -78.8315   27.8672    0.0000
   24   24  -50.9437  -78.6208   27.6771    0.0000
   24   25  -50.9038  -78.5823   27.6785    0.0000
   24   26  -50.9038  -78.5823   27.6785    0.0000
   24   27  -50.9014  -78.5620   27.6606    0.0000
   24   28  -50.9014  -78.5620   27.6606    0.0000
   24   29  -50.9014  -78.5620   27.6606    0.0000
   24   30  -50.9014  -78.5620   27.6606    0.0000
   24   31  -50.9442  -78.5989   27.6547    0.0000
   24   32  -50.9442  -78.5989   27.6547    0.0000
   24   33  -50.9496  -78.6230   27.6734    0.0000
   24   34  -50.9178  -78.5944   27.6766    0.0000
   24   35  -50.4394  -78.7025   28.2632    0.0000
   24   36  -50.4394  -78.7025   28.2632    0.0000
   24   37  -50.5644  -79.2139   28.6495    0.0000
   24   38  -50.5644  -79.2139   28.6495    0.0000
   24   39  -50.7593  -79.2643   28.5050    0.0000
   24   40  -50.7465  -79.2642   28.5177    0.0000
   24   41  -50.8334  -79.2879   28.4544    0.0000
   24   42  -50.8334  -79.2879   28.4544    0.0000
   24   43  -50.8334  -79.2879   28.4544    0.0000
   24   44  -50.8334  -79.2879   28.4544    0.0000
   24   45  -51.1124  -78.7382   27.6258    0.0000
   24   46  -51.1124  -78.7382   27.6258    0.0000
   24   47  -51.1124  -78.7382   27.6258    0.0000
   24   48  -51.1124  -78.7382   27.6258    0.0000
   24   49  -51.1124  -78.7382   27.6258    0.0000
   24   50  -51.1124  -78.7382   27.6258    0.0000
   24   51  -51.1124  -78.7382   27.6258    0.0000
   24   52  -51.1124  -78.7382   27.6258    0.0000
   24   53  -50.8250  -79.2902   28.4652    0.0000
   24   54  -50.8246  -79.2905   28.4659    0.0000
   24   55  -50.8246  -79.2905   28.4659    0.0000
   24   56  -51.1897  -78.7992   27.6095    0.0000
   24   57  -51.1897  -78.7992   27.6095    0.0000
   24   58  -51.1469  -78.8651   27.7182    0.0000
   24   59  -51.1168  -78.7757   27.6589    0.0000
   24   60  -51.1469  -78.8651   27.7182    0.0000
   24   61  -51.1469  -78.8651   27.7182    0.0000
   24   62  -51.2514  -78.9114   27.6600    0.0000
   24   63  -51.2514  -78.9114   27.6600    0.0000
   24   64  -51.2514  -78.9114   27.6600    0.0000
   24   65  -51.0086  -78.6438   27.6351    0.0000
   24   66  -51.0086  -78.6438   27.6351    0.0000
   24   67  -51.1170  -78.7160   27.5991    0.0000
   24   68  -51.1665  -78.8897   27.7232    0.0000
   24   69  -51.1679  -78.8923   27.7245    0.0000
   24   70  -51.1184  -78.7186   27.6003    0.0000
   24   71  -51.1184  -78.7186   27.6003    0.0000
   24   72  -51.1184  -78.7186   27.6003    0.0000
   24   73  -51.1184  -78.7186   27.6003    0.0000
   24   74  -51.1184  -78.7186   27.6003    0.0000
   24   75  -51.1184  -78.7186   27.6003    0.0000
   25    0  -51.2514  -78.9114   27.6600    0.0000
   25    1  -51.2403  -78.9206   27.6803    0.0000
   25    2  -51.2403  -78.9206   27.6803    0.0000
   25    3  -51.2403  -78.9206   27.6803    0.0000
   25    4  -51.2403  -78.9206   27.6803    0.0000
   25    5  -51.2403  -78.9206   27.6803    0.0000
   25    6  -51.2403  -78.9206   27.6803    0.0000
   25    7  -51.2403  -78.9206   27.6803    0.0000
   25    8  -51.2403  -78.9206   27.6803    0.0000
   25    9  -50.7017  -79.3356   28.6338    0.0000
   25   10  -50.9191  -79.5268   28.6078    0.0000
   25   11  -50.9191  -79.5268   28.6078    0.0000
   25   12  -50.9191  -79.5268   28.6078    0.0000
   25   13  -50.9191  -79.5268   28.6078    0.0000
   25   14  -50.9191  -79.5268   28.6078    0.0000
   25   15  -50.9191  -79.5268   28.6078    0.0000
   25   16  -51.3724  -79.7870   28.4146    0.0000
   25   17  -51.3724  -79.7870   28.4146    0.0000
   25   18  -51.3252  -79.7637   28.4384    0.0000
   25   19  -51.1260  -79.7067   28.5807    0.0000
   25   20  -51.1260  -79.7067   28.5807    0.0000
   25   21  -51.2699  -79.7650   28.4951    0.0000
   25   22  -51.4968  -79.9075   28.4107    0.0000
   25   23  -51.4970  -79.9076   28.4106    0.0000
   25   24  -51.4970  -79.9076   28.4106    0.0000
   25   25  -51.4970  -79.9076   28.4106    0.0000
   25   26  -51.4970  -79.9076   28.4106    0.0000
   25   27  -51.4970  -79.9076   28.4106    0.0000
   25   28  -51.4970  -79.9076   28.4106    0.0000
   25   29  -51.4970  -79.9076   28.4106    0.0000
   25   30  -51.4970  -79.9076   28.4106    0.0000
   25   31  -51.4970  -79.9076   28.4106    0.0000
   25   32  -51.4970  -79.9076   28.4106    0.0000
   25   33  -51.3180  -79.8555   28.5375    0.0000
   25   34  -51.3171  -79.8392   28.5221    0.0000
   25   35  -51.3170  -79.8386   28.5215    0.0000
   25   36  -51.1105  -79.7826   28.6721    0.0000
   25   37  -51.1105  -79.7826   28.6721    0.0000
   25   38  -51.1105  -79.7826   28.6721    0.0000
   25   39  -51.2611  -79.8399   28.5788    0.0000
   25   40  -51.2611  -79.8399   28.5788    0.0000
   25   41  -51.3179  -79.8549   28.5370    0.0000
   25   42  -51.3178  -79.8554   28.5376    0.0000
   25   43  -51.3178  -79.8554   28.5376    0.0000
   25   44  -51.3178  -79.8554   28.5376    0.0000
   25   45  -51.3178  -79.8554   28.5376    0.0000
   25   46  -51.3178  -79.8554   28.5376    0.0000
   25   47  -51.3178  -79.8554   28.5376    0.0000
   25   48  -51.3178  -79.8554   28.5376    0.0000
   25   49  -51.3178  -79.8554   28.5376    0.0000
   25   50  -51.3169  -79.8391   28.5222    0.0000
   25   51  -51.3169  -79.8391   28.5222    0.0000
   25   52  -50.9908  -79.9681   28.9772    0.0000
   25   53  -50.9908  -79.9681   28.9772    0.0000
   25   54  -50.9908  -79.9681   28.9772    0.0000
   25   55  -50.9908  -79.9681   28.9772    0.0000
   25   56  -50.9908  -79.9681   28.9772    0.0000
   25   57  -50.9908  -79.9681   28.9772    0.0000
   25   58  -50.9908  -79.9681   28.9772    0.0000
   25   59  -51.2616  -79.8412   28.5796    0.0000
   25   60  -51.2616  -79.8412   28.5796    0.0000
   25   61  -51.2616  -79.8412   28.5796    0.0000
   25   62  -51.2616  -79.8412   28.5796    0.0000
   25   63  -51.2065  -79.7926   28.5861    0.0000
   25   64  -51.3045  -79.8142   28.5097    0.0000
   25   65  -51.3045  -79.8142   28.5097    0.0000
   25   66  -51.3045  -79.8142   28.5097    0.0000
   25   67  -51.3043  -79.8147   28.5104    0.0000
   25   68  -51.3043  -79.8147   28.5104    0.0000
   25   69  -51.3043  -79.8147   28.5104    0.0000
   25   70  -51.3043  -79.8147   28.5104    0.0000
   25   71  -51.3043  -79.8147   28.5104    0.0000
   25   72  -51.3043  -79.8147   28.5104    0.0000
   25   73  -52.1672  -80.4977   28.3305    0.0000
   25   74  -51.8611  -80.4040   28.5429    0.0000
   25   75  -52.0063  -80.3738   28.3675    0.0000
   26    0  -52.1672  -80.4977   28.3305    0.0000
   26    1  -52.1672  -80.4977   28.3305    0.0000
   26    2  -52.1672  -80.4977   28.3305    0.0000
   26    3  -52.1672  -80.4977   28.3305    0.0000
   26    4  -52.1672  -80.4977   28.3305    0.0000
   26    5  -52.1672  -80.4977   28.3305    0.0000
   26    6  -52.1672  -80.4977   28.3305    0.0000
   26    7  -52.1672  -80.4977   28.3305    0.0000
   26    8  -52.1672  -80.4977   28.3305    0.0000
   26    9  -52.1672  -80.4977   28.3305    0.0000
   26   10  -52.1672  -80.4977   28.3305    0.0000
   26   11  -52.1672  -80.4977   28.3305    0.0000
   26   12  -52.0372  -80.4761   28.4389    0.0000
   26   13  -52.0372  -80.4761   28.4389    0.0000
   26   14  -52.0372  -80.4761   28.4389    0.0000
   26   15  -51.9910  -80.4755   28.4845    0.0000
   26   16  -51.9910  -80.4755   28.4845    0.0000
   26   17  -52.0372  -80.4761   28.4389    0.0000
   26   18  -52.0372  -80.4761   28.4389    0.0000
   26   19  -51.9910  -80.4755   28.4845    0.0000
   26   20  -51.9910  -80.4755   28.4845    0.0000
   26   21  -51.9910  -80.4755   28.4845    0.0000
   26   22  -51.8924  -80.5063   28.6139    0.0000
   26   23  -51.8924  -80.5063   28.6139    0.0000
   26   24  -51.8924  -80.5063   28.6139    0.0000
   26   25  -51.8924  -80.5063   28.6139    0.0000
   26   26  -51.8924  -80.5063   28.6139    0.0000
   26   27  -52.0372  -80.4761   28.4389    0.0000
   26   28  -52.0372  -80.4761   28.4389    0.0000
   26   29  -52.0374  -80.4755   28.4381    0.0000
   26   30  -52.0374  -80.4755   28.4381    0.0000
   26   31  -52.0374  -80.4755   28.4381    0.0000
   26   32  -52.0374  -80.4755   28.4381    0.0000
   26   33  -52.0374  -80.4755   28.4381    0.0000
   26   34  -52.0374  -80.4755   28.4381    0.0000
   26   35  -52.0374  -80.4755   28.4381    0.0000
   26   36  -52.0374  -80.4755   28.4381    0.0000
   26   37  -51.9912  -80.4749   28.4837    0.0000
   26   38  -51.9912  -80.4749   28.4837    0.0000
   26   39  -52.0374  -80.4755   28.4381    0.0000
   26   40  -52.0374  -80.4755   28.4381    0.0000
   26   41  -51.9105  -80.4180   28.5075    0.0000
   26   42  -51.9105  -80.4180   28.5075    0.0000
   26   43  -51.9105  -80.4180   28.5075    0.0000
   26   44  -51.9105  -80.4180   28.5075    0.0000
   26   45  -51.9105  -80.4180   28.5075    0.0000
   26   46  -51.9105  -80.4180   28.5075    0.0000
   26   47  -52.0374  -80.4755   28.4381    0.0000
   26   48  -52.0374  -80.4755   28.4381    0.0000
   26   49  -51.9912  -80.4749   28.4837    0.0000
   26   50  -51.9912  -80.4749   28.4837    0.0000
   26   51  -51.9912  -80.4749   28.4837    0.0000
   26   52  -52.0374  -80.4755   28.4381    0.0000
   26   53  -52.0374  -80.4755   28.4381    0.0000
   26   54  -52.0374  -80.4755   28.4381    0.0000
   26   55  -52.0374  -80.4755   28.4381    0.0000
   26   56  -52.0374  -80.4755   28.4381    0.0000
   26   57  -52.0374  -80.4755   28.4381    0.0000
   26   58  -52.0374  -80.4755   28.4381    0.0000
   26   59  -51.7694  -80.5976   28.8282    0.0000
   26   60  -51.9105  -80.4180   28.5075    0.0000
   26   61  -51.9105  -80.4180   28.5075    0.0000
   26   62  -52.0374  -80.4755   28.4381    0.0000
   26   63  -52.0374  -80.4755   28.4381    0.0000
   26   64  -52.0374  -80.4755   28.4381    0.0000
   26   65  -51.9912  -80.4749   28.4837    0.0000
   26   66  -51.7694  -80.5976   28.8282    0.0000
   26   67  -51.7694  -80.5976   28.8282    0.0000
   26   68  -51.7694  -80.5976   28.8282    0.0000
   26   69  -51.7694  -80.5976   28.8282    0.0000
   26   70  -52.0374  -80.4755   28.4381    0.0000
   26   71  -52.0374  -80.4755   28.4381    0.0000
   26   72  -52.0374  -80.4755   28.4381    0.0000
   26   73  -51.8926  -80.5058   28.6132    0.0000
   26   74  -51.8926  -80.5058   28.6132    0.0000
   26   75  -51.8926  -80.5058   28.6132    0.0000
   27    0  -52.1672  -80.4977   28.3305    0.0000
   27    1  -52.0372  -80.4761   28.4389    0.0000
   27    2  -52.0372  -80.4761   28.4389    0.0000
   27    3  -52.0372  -80.4761   28.4389    0.0000
   27    4  -52.0372  -80.4761   28.4389    0.0000
   27    5  -52.0372  -80.4761   28.4389    0.0000
   27    6  -52.0372  -80.4761   28.4389    0.0000
   27    7  -52.0372  -80.4761   28.4389    0.0000
   27    8  -52.0372  -80.4761   28.4389    0.0000
   27    9  -52.0372  -80.4761   28.4389    0.0000
   27   10  -52.0372  -80.4761   28.4389    0.0000
   27   11  -51.9105  -80.4180   28.5075    0.0000
   27   12  -51.9105  -80.4180   28.5075    0.0000
   27   13  -51.8926  -80.5058   28.6132    0.0000
   27   14  -51.9912  -80.4749   28.4837    0.0000
   27   15  -51.9616  -80.3719   28.4102    0.0000
   27   16  -51.9623  -80.3719   28.4096    0.0000
   27   17  -51.9623  -80.3719   28.4096    0.0000
   27   18  -51.8810  -80.3149   28.4339    0.0000
   27   19  -51.8810  -80.3149   28.4339    0.0000
   27   20  -51.8810  -80.3149   28.4339    0.0000
   27   21  -51.8810  -80.3149   28.4339    0.0000
   27   22  -51.8810  -80.3149   28.4339    0.0000
   27   23  -51.8810  -80.3149   28.4339    0.0000
   27   24  -51.8810  -80.3149   28.4339    0.0000
   27   25  -52.0083  -80.3725   28.3642    0.0000
   27   26  -51.8813  -80.3152   28.4339    0.0000
   27   27  -52.0086  -80.3728   28.3642    0.0000
   27   28  -51.9037  -82.2700   30.3662    0.0000
   27   29  -51.9037  -82.2700   30.3662    0.0000
   27   30  -51.9037  -82.2700   30.3662    0.0000
   27   31  -51.9037  -82.2700   30.3662    0.0000
   27   32  -52.0814  -82.4048   30.3234    0.0000
   27   33  -52.0814  -82.4048   30.3234    0.0000
   27   34  -51.9778  -82.2865   30.3087    0.0000
   27   35  -51.9778  -82.2865   30.3087    0.0000
   27   36  -51.5446  -80.3828   28.8381    0.0000
   27   37  -51.5446  -80.3828   28.8381    0.0000
   27   38  -51.5446  -80.3828   28.8381    0.0000
   27   39  -51.3179  -80.3088   28.9908    0.0000
   27   40  -51.3179  -80.3088   28.9908    0.0000
   27   41  -53.2180  -82.7892   29.5713    0.0000
   27   42  -54.3397  -83.1517   28.8120    0.0000
   27   43  -54.3533  -83.2270   28.8737    0.0000
   27   44  -54.3397  -83.1517   28.8120    0.0000
   27   45  -54.1379  -83.0811   28.9432    0.0000
   27   46  -54.4702  -83.2741   28.8039    0.0000
   27   47  -54.3533  -83.2270   28.8737    0.0000
   27   48  -54.3595  -83.2506   28.8911    0.0000
   27   49  -54.3595  -83.2506   28.8911    0.0000
   27   50  -54.3470  -83.1759   28.8289    0.0000
   27   51  -54.3470  -83.1759   28.8289    0.0000
   27   52  -54.3470  -83.1759   28.8289    0.0000
   27   53  -54.3470  -83.1759   28.8289    0.0000
   27   54  -54.3470  -83.1759   28.8289    0.0000
   27   55  -54.3470  -83.1759   28.8289    0.0000
   27   56  -54.3606  -83.1608   28.8002    0.0000
   27   57  -54.3606  -83.1608   28.8002    0.0000
   27   58  -54.3606  -83.1608   28.8002    0.0000
   27   59  -54.3606  -83.1608   28.8002    0.0000
   27   60  -54.3378  -83.1406   28.8028    0.0000
   27   61  -54.3378  -83.1406   28.8028    0.0000
   27   62  -54.4525  -83.2758   28.8234    0.0000
   27   63  -54.3657  -83.2411   28.8754    0.0000
   27   64  -54.3657  -83.2411   28.8754    0.0000
   27   65  -54.3240  -83.1556   28.8316    0.0000
   27   66  -54.3240  -83.1556   28.8316    0.0000
   27   67  -54.3240  -83.1556   28.8316    0.0000
   27   68  -54.3240  -83.1556   28.8316    0.0000
   27   69  -54.3240  -83.1556   28.8316    0.0000
   27   70  -54.3240  -83.1556   28.8316    0.0000
   27   71  -54.3240  -83.1556   28.8316    0.0000
   27   72  -54.3240  -83.1556   28.8316    0.0000
   27   73  -54.3240  -83.1556   28.8316    0.0000
